label,text
other,Theaterdonner wird #Erdogan nicht stoppen. Reisewarnung statt bloßer Hinweis &amp; Stopp der #EU-Beitrittsgespräche + Gelder sind nötig! #Türkei
other,Möchte noch jemand in den Playboy? 😀
other,"#Fakt: Mehr als 2 Mio. Menschen sind in #Nigeria auf der Flucht, darunter 1,87 Mio., die vor #BokoHaram fliehen mussten."
other,"@Tom174_ @MiataMuc Ah, mit dem Tom spricht er... 😣"
other,Er rettete Bürgermeister #Hollstein das Leben. Morgen ist Ahmet Demir bei #FarbenBekennen im Roten Rathaus.
other,"Wer als Sozialdemokrat nun diese „hervorragenden Ergebnisse“ (Parteichef Martin Schulz) kleinredet, sollte einmal erläutern, in welcher Konstellation er – mit gerade einmal 20,5 Prozent im Kreuz – mehr erreichen möchte."
other,#AfD - die Don Quijote-Partei. Den Blick in die Vergangenheit gerichtet und gegen Windmühlen kämpfend. #NoAfD
other,@MiataMuc Können Frenchies überhaupt Töne von sich geben?
other,@MDR_SAN Verfluchte Autos. Was da für Unmengen an Tieren umkommen!
other,"Ick liebe Berlin. Wie ein Junkie auf Crack. |LBR| Es ist nicht meine Schuld, dass die Stadt so furchtbar regiert wird."
other,@MiataMuc Von mir aus darfst Du alles. |LBR| Außer meine Autorität in Frage stellen.
other,@MiataMuc Ja. Der @Tom174_ ist immer gut 😃
other,SPD ist jetzt gefordert. Sie müsse gerade jetzt über eine Regierungsbeteiligung nachdenken! Jetzt sind Neuwahlen auch eine Option. Nur die Verlierer werden noch mehr verlieren und die Gewinner noch mehr gewinnen.
other,Was machen denn die „ Zwerge“? der @jusos @spdde |LBR| 😆😆😆😆😆😆😆😆😆
other,"@AfDBerlin @kv171311 Rettet die anmutigsten Tiere ,die Vögel,mit allen Mitteln!!!"
other,@BenOette Eigentlich ist es keine Forderung. Nur eine verzweifelte Überlegung.
other,"@MiataMuc @Tom174_ Plus 6 in Israel, 1 in Neuseeland, zwei in Kanada. |LBR| Also 18. Plus ein oder zwei noch in Deutschland. Sagen wir 20."
other,@Heinrich_Krug Armutsrentner müssen Flaschen sammeln gehen!😠
other,"@CaroCreamReal Hi caro ,danke für die schönen stunden mit dir !!! happy new jeahr 2018"
other,"@Schnubb36 @3rd_stone_f_sun @Schockadin @oadiakosmos @Fjordspringer @gselsbaer @transsimian @AlfredAndPaul @TomBell46959788 @KosmosOadia @druzim @DasEbenbild @_Apuleius @karlrahner_sj @veronikusz @LadyLeliana @VJanusch @HELMA__D @ifw_recht @gbs_org Die Geschichte mit dem Sündenfall hatten wir bspw. diskutiert. Ihr habt euch dann einfach Dinge ausgedacht, die nachweislich NICHT in der Geschichte stehen, um dagegen zu ""argumentieren"". Oder habt eben wieder besondere Interpretationsmethoden angewandt."
other,"@AliceGreschkow Wie lieb! Danke. Diese Rückendeckung hilft, immer weiterzumachen."
other,"Ich bin mit 18 Jahren bei jedem Infostand gewesen.Wenn wir ins Gespräch kamen,sagte ich nur,ich bin Nationaldemokrat."
other,"Menschen, die meine Kinder sein könnten, eskalieren bei Al Bano &amp; Romina Power. |LBR| Danke #schlagerchampions, es ist noch nicht alles verloren!"
other,@MiataMuc Du brauchst mehr Dominanz ☺
other,"Nein Freunde,unser Auftrag ist der Glaube an Deutschland und Europa!"
other,Typisch deutsch!Deutsche Beamte spionieren für die Besatzungsmacht!
other,"@montagsdemoGIDA Na dann. Gute Nacht armes deutsches Volk, Selber mit Schuld ,da kaum Gegenwehr!"
other,"@jreichelt @HeikoMaas Ein Spre­cher des Jus­tiz­mi­nis­te­ri­ums zu BILD: „Wir haben den Tweet aus dem Jahr 2010 nicht ge­löscht.“ Das, Herr Reichelt, war der falsche Adressat. Das „Team von Heiko Maas“ verantwortet den Twitteraccount, nicht das Ministerium. Dort müssen Sie nachfragen."
other,"Es hat nichts mehr mit Toleranz oder Religionsfreiheit zu tun, wenn wir zulassen, |LBR| dass in fundamentalistischen Moscheen Inhalte vermitteln werden, die sich klar |LBR| gegen unseren Staat und unsere Demokratie richten."
other,"Ich bin so alt, ich kann mich noch an die Zeiten erinnern, als der SPIEGEL ein investigatives Nachrichten-Magazin gewesen ist."
other,"Wahnsinn ! Und das Elend der Deutschen Armen steigt, durch die verfluchten Ausgaben!"
other,#Merkel hat versprochen Kanzlerin zu bleiben sie hat aber auch versprochen dass es mit ihr keine Maut gibt #CDU
other,@MiataMuc @mountainman1977 Außerdem bist Du ja auch was gaaaaanz Besonders 😁
other,"@connor_larkin @kjempeslu Schon mitgekriegt, dass wir in einer repräsentativen Demokratie leben?"
other,"Liebe Schweizer! |LBR| Ihr seid ein grandioses Volk,ihr seid die Vorreiter der Freiheit Europas!Danke,von ganzen Herzen danke!"
other,"Ist die Strategie der #SPD-Koalitionsverhandler die eigene Partei soweit schrumpfen zu lassen, bis sie klein genug ist, um Teil einer linken Sammelbewegung werden zu können? #GroKo #noGroKo #NoAfD"
other,"@DrKissler Ich kann das Gelaber von ""hart bestraft"" nicht mehr hören. Die Gerichte wenden nur - meistens - die Gesetze an. Es ist am Gesetzgeber, einen angemessenen Strafrahmen vorzusehen."
other,"@_almostart @DerDoktorant Nun ja, die Abnahme der Popularität ab 1997 ist durchaus zu erkennen"
other,"Verlasse von Zeit zu Zeit die Menschen, suche die Einsamkeit, um im Schweigen und anhaltendem Gebet deine Seele zu erneuern! Carlo Caretti"
other,Steht endlich auf und kämpft gegen das System!Wir wollen keine DDR light Fr.Merkel.!
other,"@FrankFranz |LBR| Leider hält Schlafmichel immer noch still,solange es ihm gut finanziell einigermaßen geht."
other,@g_michael_h Lesen Sie gern meinen Beitrag im Tagesspiegel vom 19.12. Da steht’s drin.
other,"@ericcartmensmum @MiataMuc @HelgeThiessen Gute Nacht. Ich bete darum, dass Ihr alle schwul werdet ☺"
other,"Denkt daran, es geht um die Freiheit Deutschland muss leben!"
other,Super!Diätenerhöhung na klar.Deutsche Rentner wühlen in Mülleimern.
other,@Bartzissey @MiataMuc @mountainman1977 Willst Du mich jetzt herausfordern?
other,@KNA_Redaktion Und jetzt noch drei weitere für die #KrippeWelle nominieren!
other,@AbehoSooh@balleryna jaja.Aber Verteidigen darf Man sich ja nicht sonst gibts ne Anzeige wegen Körperverletzung in Tateinheit mit Rassismuss
other,@sixtus @MonikaHerrmann1 Wow. Lesenswert! Zu #FDP u Spitzenverdienern.
other,"@X_crossss @Bommel_rockt @FeePatzer Ich brauch das nicht zu bringen, ich bin glücklicherweise schwul. |LBR| Und nein, Frauen wollen nicht wie wir Männer Sex. Sie sind da weitaus selektiver."
other,@EmoclewTonSwej Ein gutes Herz schafft noch lange keine gute Gesellschaft.
other,@Peacecakex Sexuelle Belästigung ist ja auch ein seltenes Vorkommen.
other,Übrigens: Gesetze werden durch den Bundestag gemacht. Nicht durch eine Audienz mit Kaiserin Merkel. Der Bundestag ist handlungsfähig. Merkel ist geschäftsführend im Amt. |LBR| Nix mit Staatskrise.
other,"@darksideoftheeg @die_Schoene Auch wenn ich nichts von Gabriel halte, Aber in Israel hat er Recht."
other,"@littlewisehen So habe ich ihn (u.a. als Herausgeber meiner Dissertation) auch erlebt. Ein ganz Großer: umfassend gebildet, wertorientiert, moderat und menschenfreundlich."
other,"""Wir nehmen richtig viel Rückenwind mit aus dem #Reformationsjubiläum. Das wird die Zukunft prägen.“ - EKD-RV @landesbischof Bedford-Strohm"
other,@journ_ali @kelghazzali Welche Rechte vom Muslimen sind denn in Europa in Gefahr?
other,@Claire_Farr0n @ARDKontraste Die Juden in Deutschland waren Deutsche und keine Anderen. Deutsche und Juden zum Gegensatzpaar zu machen ist völkisch und antisemitisch. Juden und Deutsche sind Identitäten mit Schnittmenge. Zumal aschkenasische Juden zum deutschen Kulturkreis gehören. Sie kommen vom Rhein.
other,@ntvde_Politik @krippmarie @CHerwartz |LBR| Der Roland Koch sollte zurück in die Politik und die Spitze übernehmen.
other,@Christoph_Hi In Wahrheit leben die Jesiden auch gar nicht so religiös.
other,"Kämpft gegen die Ostküste, kämpft für die Freiheit Èuropas!"
other,@XYEinzelfall Deine Meldungen sollten tgl. im FS kommen.dann würde der letzte Schlafmichel endlich wach.
other,@schlabonski @AlternativeNds ich hab ja auch nicht behauptet das DU das bestritten hast.
other,@MiataMuc @mountainman1977 @sci_fanboi @Tom174_ Die sind wie ich ☺
other,"@_StultaMundi Ich meine den Unsinn mit Todesstrafe für Shrimps, Kleidung und Homosexualität."
other,Die Witze von @ShahakShapira gehen auf keine Vorhaut.
other,Ich freue mich auf die erste weibliche Präsidentin Frankreichs Marine Le Pen. @cem_oezdemir #illner
other,"@CSU Es als Errungenschaft zu verkaufen, den Bürgern weniger von deren eigenem Geld wegzunehmen ist schon mal sehr cool. Und wer hat die ""Straßenausbaubeiträge"" denn eigentlich eingeführt, wenn nicht die CSU?"
other,"@LukLktourscr Momentan haben wir noch nichts, aber später im November sicher!"
other,@MiataMuc @KonseqLiberal Als ob Ihr mich ärgern könntet 😎
other,"@ericcartmensmum @xXxOPEXOBxXx @HelgeThiessen @MiataMuc Die Gesellschaft will es so. Sie zieht Männer in den Dreck, überhöht die Frauenwelt und erklärt Männern für obsolet."
other,@bmel @bmub Weg mit dem ganzen Gift in der Natur. Rettet die Vögel und alle Wildtiere
other,Noch nicht einmal nationale Menschen können ehrlich sein.Das wird dann mit Alkohol entschuldigt. Ekelhaft!
other,@faznet .meine Freude ist grenzenlos ⁉😨
other,"@ErikMarquardt @EulenTweet 😠👎Schon mal was von Orban u a Oststaaten, gehört, wie die das handhaben?"
other,"@a_huebner_law Als Homosexueller erlaube ich mir das Privileg, die Frauenwelt, und insbesondere feministische Thesen, einer nüchternen Analyse zu unterziehen, ohne von der Verlockung der Brüste geblendet zu sein."
other,"@kjempeslu @connor_larkin Lesen Sie erstmal ein Handbuch des Staatsrechts oder besser noch der Allgemeinen Staatslehre, wir sind hier nicht in der öffentlichen Nachhilfestunde."
other,Müssen eigentlich Flüchtlinge auch Rundfunkbeitrag zahlen ???? |LBR| Oder nur die hier länger Leben ???1
other,"Lieber @larsklingbeil, herzlichen Glückwunsch zur Wahl! Du wirst es rocken!"
other,"@Schockadin @Schnubb36 @3rd_stone_f_sun @oadiakosmos @Fjordspringer @gselsbaer @transsimian @AlfredAndPaul @TomBell46959788 @KosmosOadia @druzim @DasEbenbild @_Apuleius @karlrahner_sj @veronikusz @LadyLeliana @VJanusch @HELMA__D @ifw_recht @gbs_org Niemals, dass wäre Blasphemie! :D"
other,Islamisten und IS versuchen uns den Atem zu rauben und wollen uns einsperren hinter Beton-Absperrungen.
other,Wer finanziert eigentlich das Zentrum für politische Schönheit?
other,@MiataMuc Heiraten Du und onyx bald???
other,"@MariaKlSchmeink @gruenenrw Danke, Du Arme. Kann ich gut nachfühlen, ich lag die ganze Woche flach und bin noch immer nicht fit. Kurier Dich gut aus! 💖"
other,"@hzulla @MariamLau1 Zwei der drei Punkte haben nichts mit dem Gesetz zu tun. (Ich glaube außerdem, dass sie nicht stimmen.)"
other,"@ThomasMichael71 @StapelChipsYT @ichbinmuckmuck @tonino85 Ja, Euch baggern ja nicht mal Frauen an 😁"
other,@gnurpsnewoel Es gibt noch viel zu tun! #teamliebe
other,"@flyingtomoon @mortimer_niels @deinTherapeut Wo ist da hier ne Diskussion? Du verteidigst, ich lehne ab."
other,"@hakijaavdic Was haben Sie gegen den Besuch einer KZ-Gedenkstätte? Warum verrate ich Ihrer Meinung nach meine Werte, wenn ich das verlange?"
other,@AynRandism @AliCologne @AkifPirincci In #Deutschland geben sich atheistische Flüchtlinge aus muslimischen Ländern meist nicht zu erkennen. Zurecht fürchten sie Gewalt durch intolerante Strenggläubige durch ihre Landsleute oder Ausgrenzung aus ihren Familien. |LBR| Wir bieten anonyme Hilfe und eine politische Stimme.
other,"@Wahr_Sager Wie konnte so einer nur in der Regierung sein. Wer gegen sein volk hetzt, sofort entlassen!!!"
other,@neythomas @stefanolix @bombasstard @AlDavoodi @Tom174_ @Piratenlily @Claudia_Mertes Studiengebühren für alle angehenden Geistes- und Sozialwissenschaftler. Alleinige öffentliche Förderung von Naturwissenschaften.
other,"@Hoecke_Bjoern @mundaufmachen |LBR| Was hat die AfD, um Himmel Willen,nur gegen die NPD?Sie sind schon lange Vorreiter aller Nationalen Partein."
other,@oho_josef Dann geh nicht mit ihnen ins Bett.
other,In den letzten Tagen hat sich fast unbemerkt der 200. Follower bei @ebhhFluechtHilf eingefunden. Herzlich willkommen und vielen Dank!
other,"Es wird Zeit,das man aggressiv gegen die amerikanische Ostküste Stellung bezieht!"
other,"TBB fordert d NSU-Ausschusses auf,durch einen Beschluss Heiko Maas aufzufordern,Generalbundesanwaltschaft anzuweisen d Verfahren auszuweiten"
other,"Gleich zum Frankfurter Bürgergespräch der FAZ in der Oper: ""Auf uns hört ja niemand"" mit Meinungsforscher M. Güllner und J. Wissler (Linke)"
other,"@KonseqLiberal Hast auch sonen Bauch, wa?"
other,"Irgendwie bringen Neujahrsvorsätze bei mir nichts. Wichtig ist, glaube ich, einen Kompass zu haben. Dann wird’s schon."
other,@christian_neef Unser Wahlprogramm wird in keiner Weise relativiert oder abgeändert. Wir erkennen Annektion der Krim nicht an und stehen zu den Sanktionen.
other,@DeutschPI |LBR| Merkel muß weg. Nach Israel am Besten.
other,So langsam verstehe ich: Jeder wurde schon einmal sexuell belästigt und missbraucht. Hab's kapiert. |LBR| Können wir jetzt das Thema wechseln?
other,@c_lindner sagt das es für Deutschland ein schwarzer Tag ist! Ja aber nur weil er sich gerade auf Phönix wieder in die Kameras drängt!@fdp
other,"""Ich wünsche Ihnen einen schöneren Tag als mit der @Bahn"". Frustrierte Mitarbeiter sind der Tod jedes Unternehemens wie der #Bahn"
other,Merkel kann ja zu den Grünen wechseln. Da gehört sie auch hin.
other,Wir brauchen ein deutsches FoxNews @jurgenelsasser @David_Bendels @Dieter_Stein @RogerKoeppel
other,"Präses Schwaetzer: „Die Welt ist so, dass sie in ihrer Frage nach Gott ganz anders ist, als noch vor 20 Jahren.“ Beschlussvorschlag zum Schwerpunktthema wird diskutiert. #ekdsynode"
other,"Wir leben in Zeiten, in denen sich die eigentlichen Aggressoren zu Opfern stilisieren und ihre Angriffe als Verteidigung verkaufen. #NoAfD #AfD"
other,Die Haftverschonung von @mesale_tolu freut mich sehr. Endlich kann sie mit ihrem Sohn fern von Gefängnismauern spielen. Es gilt jetzt weiter Druck zu machen: Freiheit für Deniz Yücel und alle anderen politischen Gefangenen. #FreeDeniz #FreeThemAll
other,"Liebe Freunde,euch allen ein frohes Osterfest!"
other,"@StapelChipsYT @MiataMuc Nee, man sollte natürlich auch noch großartig sein 😀"
other,@EstherSchapira Zur Info: In dem Fall geht es um den FSV Frankfurt.
other,@BjoernHoecke ihr habt NRW in der Karte vergessen. NRW ist auch bereits blau!
other,@rspctfl @Innenwelttramp @ThomasMichael71 @houelle_beck @ergroovt @ksemann2 @DrKassandraPari Warum trägst Du ein Kopftuch?
other,@ZeichenTaten @mountainman1977 @ThomasMichael71 Handel ist Win-Win |LBR| Sonst käme er nicht zustande.
other,"@Ceetzie Du bist der Wahnsinn !!! habe dich eben erst gefunden ,weil ich es so richtig gebraucht habe !!!! Ein Traum von einer Frau!!!"
other,"Allen ein friedliches &amp; glückliches 2017! Kämpfen wir gemeinsam im neuen Jahr für eine politische Wende, Gerechtigkeit &amp; soziale Sicherheit!"
other,"#Fakt: Über 80% der Menschen, die aus dem #Südsudan fliehen, sind Frauen und Kinder."
other,"@viertelnachvier Für RIAS als Monitoringstelle und Meldenetzwerk steht die Unterstützung und die Perspektive der Betroffenen antisemitischer Vorfälle im Vordergrund. Informationen zu den ""Täter_innen"" veröffentlichen wir in diesem Sinne nur dann, wenn es dem Verständnis des Vorfalls dient."
other,"Das vornehmste Studium in der Theologie ist, dass man Christus recht erkennen lerne. Martin Luther"
other,@Kirchenprofil 340.000 im Jahr 2016 leider. :-( Siehe Link zur Pressemitteilung im Text zur Grafik.
other,"@RdigerBrandt @spdde Ich folgere daraus, dass die AfD das Dagegensein und die Feigheit vor dem Volk nicht zum neuen parteipolitischen Standardmodus machen und die Regierbarkeit unseres Landes schwächen darf. Also jetzt #GroKo."
other,"@k3vk4 @EvaDahlmann @ropietsch @DerSPIEGEL Es geht bequem, anonym und schnell. 2 Klicks, Sie müssen keine Daten und nichts eingeben."
other,@Kittypunk7 @SimonTelemann Das könnte auch eine Feile sein. :)
other,"@dieterjosef @stefanolix Ich kann mich nicht erinnern, dass MLK jemanden ermordet hat um seine Ziele durchzusetzen."
other,@MiataMuc Ich sehe Deine Antworten an andere und Deine Retweets nicht mehr 😞
other,"@cgasch1 @maybritillner @KuehniKev So ist es, für mich ist Kühnert einer der Schulz und Nahles Knüppel zwischen den Beine wirft um sein eigenes Ego trotzig durchzusetzen."
other,"@davidbest95 @Tom174_ @hamed_samad Abdel-Samad hat seinen Weg, ich meinen. Ich sehe ebensowenig Grund dafür, jemanden Respekt entgegen zu bringen, der sich ""Moslem"" nennt,"
other,Jedenfalls hat sie 'nen Plan #Tatort
other,"#Bildung kann helfen, Kinderhochzeiten und die Sterberate von #Kindern zu verringern und die #Gesundheit von Kindern zu verbessern."
other,"Das wird man sehen - im Artikel steht dazu: ""Aber homosexuelle Paare in diesen Staaten haben jetzt ein rechtliches Instrument, um ihre Rechte bei der internationalen juristischen Instanz einzufordern."" Costa Rica das z.B. möchte das schnell umsetzen"
other,"Ich habe gestern auf meiner Facebook Fanseite nichts weiter geteilt als die Rede von Martin Sichert über den Familiennachzug. |LBR| Das alles von einem Profil einer Freundin, dessen Profil vollständig Privat war. |LBR| Meine Seite und ihr damit vernetztes Profil wurden deaktiviert."
other,@herr_unbekannnt @gamergateblogde Ja. Ich debattiere das jetzt nicht weiter. Ist mir nicht so wichtig ☺
other,"Es mutet schon seltsam an, dass #CDU #CSU #SPD &amp; #FDP, die weiter Lohndrückerei, Armutslöhne und Leiharbeit in Deutschland fördern, sich erneut die Diäten erhöht haben. Ich jedenfalls stimmte gestern gegen die von Großer Koalition plus FDP beantragte Diätensteigerung!"
other,"@Angie_Merkel ...Na endlich wach ,Frau Bundeskanzlerin,? Der Präsident von Amerika,Mr.Obama Macht sich mehr sorgen um München als sie !!!"
other,"Liebe Freunde,nach langer Zeit wir da!"
other,"Neue Projekte in der Flüchtlingsarbeit im @ErzbistumHH: |LBR| Sprachunterricht in Schwerin, Begegnung in Rehna, Sprachförderung in Parchim."
other,"NSU hat das Vertrauen i d Sicherheitsbehörden empfindlich gestört,jetzt soll zumindest die Justiz alles tun,um alle Hintergründe aufzuklären"
other,"Weßkraut, Sellerie, Möhren, Rote Beete. |LBR| Spargel brauchte überhaupt nicht angebaut werden!"
other,"@ZeichenTaten @mountainman1977 @ThomasMichael71 Gentechnik wird es in nicht allzu ferner Zukunft möglich machen, Fleisch ohne große ökologische Folgen zu produzieren. Und China wird da bestimmt Vorreiter sein."
other,@cducsubt &amp; @spdbt müssen Farbe bekennen: #Linke &amp; #Grüne bringen gemeinsamen Antrag zur Abstimmung ein:Abzug der #Bundeswehr aus #Incirlik!
other,Ehrenamtliche Helfer am #LaGeSo haben über den Tod eines 24 Jahre alten geflüchteten Syrers berichtet
other,@VassiliGolod @gabonn Das behauptet ja auch niemand.
other,"@oadiakosmos @3rd_stone_f_sun @Schnubb36 @Fjordspringer @gselsbaer @transsimian @AlfredAndPaul @TomBell46959788 @KosmosOadia @druzim @DasEbenbild @_Apuleius @karlrahner_sj @veronikusz @LadyLeliana @VJanusch @HELMA__D @ifw_recht @gbs_org Doch, wenn da mal nachvollziehbare Fakten/Argumente kommen, die nicht irgendwie zurechtgemogelt sind mit irgendwelchen Interpretationen oder Hinzufügungen postuliert werden. Wie alt warst du als du zum ersten mal mit dem Glauben konfrontiert wurdest?"
other,"@schieritz darum zitiere ich Sie ja mit Ihrer ganzen Fragwürdigkeit - das ist Demagogie, kein Journalismus"
other,@TrustNo1_1973 @Titania0001 @SteinbachErika @brutus_verus Ein Kreuz? Oh Gott oh Gott
other,"Mit der sanften Rüge für den #Glyphosat-Entscheider Schmidt hat #Merkel die #SPD erneut vorgeführt. Wer demokratische Regeln bricht, kommt mit einer Ermahnung davon, so ihre Botschaft. Es grenzt geradezu an Todessehnsucht, wenn die SPD jetzt erneut eine Große Koalition anstrebt."
other,"@berlinerzeitung unkommentiert vorsetzen. Wo doch sonst soviel Wert auf Gleichberechtigung, Frauenrechte und Erklärbär-TV gelegt wird."
other,"@c_lindner , was ist denn da los, nur noch 8,9 % , es geht abwärts und das ist auch gut so! Die @fdp hat nichts mehr in deutschen Bundestag zu suchen!"
other,"@moselexpi Es kann aber Hetze sein. Sie verkennen in Ihren Ausführungen, dass der Gesetzgeber Eltern grundsätzlich vernünftige Kindeswohlentscheidungen und somit auch eine rechtswirksame Einwilligung bei der Beschneidung männlicher Kinder zutraut. Aus Gründen der Sozialadäquanz richtig."
other,"LSVD bei @kirchentag_de: heute, 15.00Uhr im Kosmos ""Ver-Queeres Willkommen. LSBTTIQ* im Kontext von Flucht"""
other,"USA als Terrorstaat ausweisen,Sanktionen ansetzen,alle freien Völker zusammenschließen!"
other,"@HalloMolli @Claire_Farr0n @ARDKontraste Wer spricht von einer Kollektivschuld? Aber dass Hitler durch Mehrheitsvotum an die Macht kam, lässt sich so wenig leugnen wie die Tatsache, dass Angriffe auf Juden und antisemitische Maßnahmen der Nazis in Deutschland auf keine relevante Gegenwehr stießen."
other,Bin heute durch Frankfurt gefahren. Das Grauen pur.
other,"@MiataMuc @stefanolix @LucasSchoppe1 Muss eine kuwaitische Airline, wenn sie in Deutschland startet oder landet, die deutschen Arbeitsschutzgesetze für ihre Angestellten beachten?"
other,@Tom174_ @ThiloAdamitz Quatsch. Ich bin auch glatt.
other,"@Namiimon @CayVL @mountainman1977 @zeitonline Wenn Du mir zustimmst, dass beides kein Geschlecht ist, was sind denn dann die anderen Geschlechter?"
other,Abknallen ist ja billiger als Tierheime finanzieren. Nur Geld zählt im Kapitalismus. Das Humane bleibt überall voll auf der Strecke.
other,"@AynRandism @AliCologne @AkifPirincci Ex-Muslime *haben* vor allem einige besondere Probleme, um die wir uns kümmern wollen. Diese Minderheit in der Minderheit wird von Politik und Gesellschaft bisher kaum beachtet. Aber #Fluechtlinge aus muslimischen Ländern sind nicht zwangsläufig Muslime."
other,@AfDSchmidt Ich vermisse Wahlkampf in Mannheim. So wird das nix. Ihr müsst viel mehr in die Öffentlichkeit
other,"#AfD ist, wenn eine Frau als Vorsitzende ins Rennen geschickt wird, um einen Mann zu verhindern, damit ein anderer Mann mit einem Mann zusammen die Doppelspitze bilden kann. #AfDBPT"
other,"Rechtspopulistische Idee der Reconquista stellt sich gegen Liberalisierung, Offenheit, Toleranz, will zurück zum vor1968 #vt2017 #btw2017"
other,@AfD @GuidoReil Herzlichen Glückwunsch Herr Reil.👍👏 |LBR| Vel Erfolg wünscht der AfD-Freundeskreis Bochum✌
other,"@MiataMuc @mountainman1977 Aber nicht von denselben, die jetzt seine Kindheit vorschieben."
other,"@rspctfl @Innenwelttramp @nadine_wickert @bruck_68 @ergroovt @ThomasMichael71 @houelle_beck @ksemann2 @DrKassandraPari Zeig erst mal dass Heilige Buch der Atheisten, das uns irgendwas vorschreibt."
other,"Liebe Freunde,wo bleiben die sofortigen Verteilaktionen,Infostände etc.Gebt mir Material,lasst uns loslegen.Wir entscheiden f.d. Zukunft!"
other,@Tevsa Flüchtlinge machen die Sache allerdings nicht besser. Sie verschärfen sie und schaffen zusätzlich weitere Probleme.
other,"So, noch mal für alle: |LBR| Dinosaurier sind nicht ausgestorben. Vögel sind Dinosaurier."
other,@GegutGeschlecht Wir haben aber nicht die Arschkarte 😁😁😁 gezogen.
other,"@JaSiebert Bin auch aus Dortmund, vielleicht sollten Sie mal an ihre Wähler denken!"
other,"@ZeichenTaten @mountainman1977 @ThomasMichael71 Und nein, es ist keine Frage der Verteilung. Es ist eine Frage von Produktivität, von Angebot und Nachfrage."
other,"Die BVG bekommt es mal wieder nicht hin, zum heutigen Fahrplanwechsel die Netzpläne in ihrer App zu aktualisieren. |LBR| @BVG_Kampagne"
other,"Absurdistan: #Bundesregierung drückt sich weiter um Reisewarnung in #Türkei, während Diktator #Erdogan Reisewarnung für Deutschland ausgibt."
other,"@xXxOPEXOBxXx @HelgeThiessen @ericcartmensmum @MiataMuc Ick kann einen radikalen Einfluss von MGTOW auf unsere Gesellschaft nicht feststellen. |LBR| Uns ich halte eine negative Attitüde gegenüber Frauen, bis zu einem gewissen Grad, für gerechtfertigt, gerade in unserem feministischen Zeitalter."
other,@Tjark_Limmer Ab heute stehtfest! Österreich ist das bessere Deutschland! #nrw17 #annewill #LTWNDS17 #fpoe #oevp #hartaberfair
other,"Trumps Entscheidung, #Jerusalem als Hauptstadt anzuerkennen, ist das Letzte, was Pulverfass #Nahost braucht. Notwendig ist neuer Anlauf zu gerechter Friedensregelung für Palästinenser und Israelis, nicht hochgefährliche Eskalation."
other,"@neythomas Hinzu kommt, dass sowieso alle gegen rechts sind."
other,"Zeigen wir diesen Sklaven,wo sie stehen! Unter unseren Füßen!"
other,"Die Pläne der Flüchtlingspolitik was die @spdde dort ausgehandelt hat, finde ich „unmenschlich“ die Obergrenze mit 220.000 im Jahr auch unmenschlich. |LBR| @CSU setzt mit der SPD die Obergrenze durch! Herzlichen Glückwunsch"
other,@MiataMuc @hilbig_hilbig Streng genommen war das kein NudePic
other,"EKD-RV: ""Wir dürfen uns auf die Generation 2017 freuen und wollen die erfolgreichen Jugendprojekte dauerhaft in #Wittenberg verankern."""
other,Statt leerer Worte muss #Bundesregierung handeln &amp; EU-Beitrittsgespräche mit #Türkei stoppen! 630. Mio EU-Gelder für #Erdogan einfrieren!
other,"@xXxOPEXOBxXx @DishonoredSushi Wichtig ist nur, dass Du die Weltherrschaft hast. So als Jude ☺"
other,@KonseqLiberal @FrankyB122 So alt biste ja nun auch nicht.
other,@mountainman1977 Aber dem @MiataMuc gefällt das. Typisch. |LBR| Nur um mich zu ärgern...
other,",,Bohemien grove'' auf you tube !!!! sogar Helmut schmidt schreibt davon in seiner Biografie!!!"
other,@faz_donalphonso Bitte den zweiten Namen klein schreiben ☺
other,@Gesinnungslaerm #Absurdistan news : ⤵ ⤵ |LBR| .das Auto hatte sich geweigert ein Softwareupdate für seine manipulierte Dieselsoftware durchführen zu lassen!😉
other,@DFakeNews @Josie4you Der Eismann fuhr gerade vorbei
other,"#CDU/CSU: Gut und gerne leben in Deutschland mit Niedriglöhnen, Armutsrenten und Aufrüstung. Zynischer gehts nicht. #Wahlprogramm"
other,"@Milatrud11 @BuzzFeedGermany Im Buzzfeed-Artikel steht doch auch, dass ca. 85 Polizisten verletzt wurden. Die anderen Links in Ihrem Tweet sind alle nicht von diesem Jahr."
other,wer hat das schäbige bankensystem erfunden? die alle Leute ausnehmen ??? ....
other,#Fakt: 1 von 200 Kindern wacht jeden Morgen als #Flüchtling auf.
other,@ShySmurf Und Trinkspender für Weiße sind halt nur für Weiße da...
other,die #SPD soll ruhig in die große Koalition gehen so können wir sicher sein dass sie sich dadurch selbst demontiert und verschwindet
other,@KerstinGriese @PastorSandy @bedfordstrohm @knuuut Wären wir auch supergern mit dabei. Aber für diesen Tag ist schon anderes geplant .... #relaunch @ekd
other,"@n59_puppche du hast mich falsch verstanden , wir sind die kleinen deppen und müssen für die Elite arbeiten (Milliardäre )"
other,#RTL zeigt euch heute ein wenig #Formel 1 zwischen der Werbung hahaha ein Hoch auf ORF
other,Diskussion &amp; Kritik: @martinoetting s Text über das bedingungslose #Grundeinkommen #BGE #Kapitalismus #Neoliberalismus #Sozialstaat
other,@Sven__Klapproth @UncelSA_m @cleoSLS Da kennt wohl jemand Artikel 16A nicht
